id,title,description,availability,availability date,expiration date,link,mobile link,image link,price,sale price,sale price effective date,identifier exists,gtin,mpn,brand,product highlight,product detail,additional image link,condition,adult,color,size,size type,size system,gender,material,pattern,age group,multipack,is bundle,unit pricing measure,unit pricing base measure,energy efficiency class,min energy efficiency class,min energy efficiency class.1,item group id,sell on google quantity
INV-0249,Bellame Butter Toast 200g,Bellame Butter Toast 200g. Premium quality Biscuits & Cookies available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0249,,,100.0,95.0,,,,,DIPLOMA,,,,new,,,,,,,,,,,,,,,,,,
INV-0250,Chicken Sticks -1,Chicken Sticks -1. Premium quality Snacks available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0250,,,20.0,20.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0251,Lux Soap Velvet Touch 90g,Soap 90g,in_stock,,,https://luckystore.com/product/INV-0251,,,60.0,60.0,,,,,Unilever,,,,new,,,,,,,,,,,,,,,,,,
INV-0252,Lifebouy Liquid Lemon Fresh 170ml,Handwash 200ml,in_stock,,,https://luckystore.com/product/INV-0252,,,90.0,88.0,,,,,Unilever,,,,new,,,,,,,,,,,,,,,,,,
INV-0253,Vanilla (cup),Vanilla (cup). Premium quality Ice Cream available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0253,,,30.0,30.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0254,Godrej Magic Handwash Refill,Handwash Refill,in_stock,,,https://luckystore.com/product/INV-0254,,,30.0,30.0,,,,,GODREJ,,,,new,,,,,,,,,,,,,,,,,,
INV-0255,Muffin Lata Vanilla 8g,Muffin Lata Vanilla 8g. Premium quality Biscuits & Cookies available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0255,,,10.0,10.0,,,,,KAZI FARMS KITCHEN,,,,new,,,,,,,,,,,,,,,,,,
INV-0256,Vim Jumbo Size Steel Scourer - (2 Pkt Bundle),Vim Jumbo Size Steel Scourer - (2 Pkt Bundle). Premium quality Cleaning Supply available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0256,,,45.0,45.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0257,Volt Pencil Battery UM-3,Volt Pencil Battery UM-3. Premium quality Electronics available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0257,,,20.0,20.0,,,,,Olympic Industries Limited,,,,new,,,,,,,,,,,,,,,,,,
INV-0258,Lux Soap Soft Touch 90g,Soap 90g,in_stock,,,https://luckystore.com/product/INV-0258,,,60.0,60.0,,,,,Unilever,,,,new,,,,,,,,,,,,,,,,,,
INV-0259,Radhuni Morich Gura 50gm,50gm,in_stock,,,https://luckystore.com/product/INV-0259,,,38.0,35.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0260,Muffin Bread Vanilla 324g,Muffin Bread Vanilla 324g. Premium quality Biscuits & Cookies available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0260,,,180.0,175.0,,,,,KAZI FARMS KITCHEN,,,,new,,,,,,,,,,,,,,,,,,
INV-0261,Chocbar,Chocbar. Premium quality Ice Cream available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0261,,,35.0,35.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0262,Kazi Toast 250g,Kazi Toast 250g. Premium quality Biscuits & Cookies available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0262,,,60.0,60.0,,,,,KAZI FARMS KITCHEN,,,,new,,,,,,,,,,,,,,,,,,
INV-0263,Muffin Lata Chocolate 8g,Muffin Lata Chocolate 8g. Premium quality Biscuits & Cookies available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0263,,,10.0,10.0,,,,,KAZI FARMS KITCHEN,,,,new,,,,,,,,,,,,,,,,,,
INV-0264,Axe Musk Deodorant Body Spray - 150ml,Axe Musk Deodorant Body Spray - 150ml. Premium quality Personal Care available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0264,,,450.0,450.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0265,Patabahar Coil - 1Pac,Patabahar Coil - 1Pac. Premium quality Pest Control available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0265,,,100.0,100.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0266,Dano Daily Pusti 500g,Dano Daily Pusti 500g. Premium quality Dairy & Eggs available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0266,,,400.0,400.0,,,,,DANO,,,,new,,,,,,,,,,,,,,,,,,
INV-0267,Seylon Green Tea 1.5gm,1.5gm,in_stock,,,https://luckystore.com/product/INV-0267,,,110.0,110.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0268,Muffin Bread Chocolate 324g,Muffin Bread Chocolate 324g. Premium quality Biscuits & Cookies available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0268,,,180.0,175.0,,,,,KAZI FARMS KITCHEN,,,,new,,,,,,,,,,,,,,,,,,
INV-0269,Slice Pound Cake Vanilla,Slice Pound Cake Vanilla. Premium quality Biscuits & Cookies available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0269,,,30.0,30.0,,,,,KAZI FARMS KITCHEN,,,,new,,,,,,,,,,,,,,,,,,
INV-0270,Muffin Lata Fruit 8g,Muffin Lata Fruit 8g. Premium quality Biscuits & Cookies available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0270,,,10.0,10.0,,,,,KAZI FARMS KITCHEN,,,,new,,,,,,,,,,,,,,,,,,
INV-0271,Poppers Corn Coconut Crackers 25g,Poppers Corn Coconut Crackers 25g. Premium quality Snacks available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0271,,,20.0,20.0,,,,,DIPLOMA,,,,new,,,,,,,,,,,,,,,,,,
INV-0272,Bashundhara Toilet Tissue (Gold),Bashundhara Toilet Tissue (Gold). Premium quality Personal Care available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0272,,,40.0,38.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0273,Fortune Mustard Oil 250ml ,,,,,,,,,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
INV-0274,Dark Desire 1kg,Dark Desire 1kg. Premium quality Ice Cream available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0274,,,1100.0,1100.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0275,Doodles Instant Noodles Ramen 62g (4 Pack),Doodles Instant Noodles Ramen 62g (4 Pack). Premium quality Snacks available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0275,,,110.0,105.0,,,,,DIPLOMA,,,,new,,,,,,,,,,,,,,,,,,
INV-0276,Pound Cake Vanilla,Pound Cake Vanilla. Premium quality Biscuits & Cookies available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0276,,,120.0,120.0,,,,,KAZI FARMS KITCHEN,,,,new,,,,,,,,,,,,,,,,,,
INV-0277,Slice Pound Cake Milk,Slice Pound Cake Milk. Premium quality Biscuits & Cookies available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0277,,,5.0,5.0,,,,,KAZI FARMS KITCHEN,,,,new,,,,,,,,,,,,,,,,,,
INV-0278,Bashundhara Facial tissue box 100pcs,Bashundhara Facial tissue box 100pcs. Premium quality Personal Care available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0278,,,75.0,75.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0279,Moida - loose,50KG Bag,in_stock,,,https://luckystore.com/product/INV-0279,,,59.0,59.0,,,,,Mim Enterprise (Pahartali),,,,new,,,,,,,,,,,,,,,,,,
INV-0280,Radhuni Jira Gura 50gm,50gm,in_stock,,,https://luckystore.com/product/INV-0280,,,85.0,85.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0281,Golden 1kg,Golden 1kg. Premium quality Ice Cream available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0281,,,1100.0,1100.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0282,Radhuni Holud Gura 200gm,200gm,in_stock,,,https://luckystore.com/product/INV-0282,,,145.0,140.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0283,Pound Cake Chocolate,Pound Cake Chocolate. Premium quality Biscuits & Cookies available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0283,,,120.0,120.0,,,,,KAZI FARMS KITCHEN,,,,new,,,,,,,,,,,,,,,,,,
INV-0284,Mini Dry Cake,Mini Dry Cake. Premium quality Biscuits & Cookies available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0284,,,10.0,10.0,,,,,KAZI FARMS KITCHEN,,,,new,,,,,,,,,,,,,,,,,,
INV-0285,Bashundhara Hand Towel 250 Box,Bashundhara Hand Towel 250 Box. Premium quality Personal Care available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0285,,,110.0,110.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0286,Bashundhara Hand Towel White 150pcs,Bashundhara Hand Towel White 150pcs. Premium quality Personal Care available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0286,,,55.0,50.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0287,Radhuni Gorur Masala 25gm,25gm,in_stock,,,https://luckystore.com/product/INV-0287,,,25.0,22.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0288,Radhuni Fried Chicken Mix 75gm,75gm,in_stock,,,https://luckystore.com/product/INV-0288,,,80.0,80.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0289,Radhuni Kabab Masala 50gm,50gm,in_stock,,,https://luckystore.com/product/INV-0289,,,100.0,98.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0290,Nutrilife Can ,,,,,,,,,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
INV-0291,Tomato Ketchup Small,Tomato Ketchup Small. Premium quality Condiments available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0291,,,100.0,95.0,,,,,KAZI FARMS KITCHEN,,,,new,,,,,,,,,,,,,,,,,,
INV-0292,Ponds Bright Beauty 50g,Cream 50g,in_stock,,,https://luckystore.com/product/INV-0292,,,485.0,460.0,,,,,Unilever,,,,new,,,,,,,,,,,,,,,,,,
INV-0293,Chupa Chups Best of Lollipops (6Pcs Bundle) - 72g,Chupa Chups Best of Lollipops (6Pcs Bundle) - 72g. Premium quality Chocolates & Candies available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0293,,,30.0,30.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0294,Radhuni Gorom Masala Gura 15gm,15gm,in_stock,,,https://luckystore.com/product/INV-0294,,,40.0,40.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0295,Mango Melody 1L,Mango Melody 1L. Premium quality Ice Cream available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0295,,,350.0,350.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0296,Center Fresh Chewing Gum,Center Fresh Chewing Gum. Premium quality Chocolates & Candies available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0296,,,30.0,30.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0297,Dano Daily Pusti 50g,Dano Daily Pusti 50g. Premium quality Dairy & Eggs available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0297,,,50.0,50.0,,,,,DANO,,,,new,,,,,,,,,,,,,,,,,,
INV-0298,Fortune Mustard Oil 80ml ,,,,,,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
INV-0299,Nimki Small,Nimki Small. Premium quality Snacks available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0299,,,10.0,10.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0300,Radhuni Holud Gura 25gm,25gm,in_stock,,,https://luckystore.com/product/INV-0300,,,20.0,20.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0301,Vanilla (1/2 L),Vanilla (1/2 L). Premium quality Ice Cream available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0301,,,160.0,160.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0302,Radhuni Hasher Mangsho 33gm,33gm,in_stock,,,https://luckystore.com/product/INV-0302,,,60.0,60.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0303,Bellame Chocolate Fondue Cookie 176g,Bellame Chocolate Fondue Cookie 176g. Premium quality Biscuits & Cookies available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0303,,,150.0,150.0,,,,,DIPLOMA,,,,new,,,,,,,,,,,,,,,,,,
INV-0304,Nutrilife Mango Juice 1L,Nutrilife Mango Juice 1L. Premium quality Beverages available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0304,,,295.0,295.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0305,Bashundhara Toilet Tissue (White),Bashundhara Toilet Tissue (White). Premium quality Personal Care available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0305,,,30.0,28.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0306,Dry Cake (300g),Dry Cake (300g). Premium quality Biscuits & Cookies available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0306,,,145.0,145.0,,,,,KAZI FARMS KITCHEN,,,,new,,,,,,,,,,,,,,,,,,
INV-0307,Strawberry (1/2 L),Strawberry (1/2 L). Premium quality Ice Cream available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0307,,,160.0,160.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0308,Radhuni Holud Gura 100gm,100gm,in_stock,,,https://luckystore.com/product/INV-0308,,,75.0,72.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0309,Nutrilife Orange Juice 1L,Nutrilife Orange Juice 1L. Premium quality Beverages available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0309,,,295.0,295.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0310,ABC Cup Hot Gulai Chicken Flavour - 60g,ABC Cup Hot Gulai Chicken Flavour - 60g. Premium quality Snacks available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0310,,,190.0,190.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0311,Radhuni Biriyani Masala 40gm,40gm,in_stock,,,https://luckystore.com/product/INV-0311,,,60.0,58.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0312,Chocolate (1/2 L),Chocolate (1/2 L). Premium quality Ice Cream available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0312,,,160.0,160.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0313,Radhuni Macher Masala 20gm,20gm,in_stock,,,https://luckystore.com/product/INV-0313,,,18.0,18.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0314,Transtec Backup 15w Pin,Transtec Backup 15w Pin. Premium quality Electronics available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0314,,,950.0,950.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0315,Dairy Milk Crispello 19gm,19gm,in_stock,,,https://luckystore.com/product/INV-0315,,,80.0,80.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0316,Go & Handsome Skin Cream Men 25g,Cream 25g,in_stock,,,https://luckystore.com/product/INV-0316,,,135.0,130.0,,,,,Unilever,,,,new,,,,,,,,,,,,,,,,,,
INV-0317,Shell & Core,Shell & Core. Premium quality Ice Cream available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0317,,,30.0,30.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0318,Transtec Backup 15w Churi,Transtec Backup 15w Churi. Premium quality Electronics available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0318,,,950.0,950.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0319,Dano Sterilized Cream - 160g,Dano Sterilized Cream - 160g. Premium quality Cooking Needs available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0319,,,240.0,240.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0320,Radhuni Tehari Masala 40gm,40gm,in_stock,,,https://luckystore.com/product/INV-0320,,,55.0,55.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0321,Discone,Discone. Premium quality Ice Cream available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0321,,,100.0,100.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0322,Avonee Pant Style Baby Diaper (9-14Kg) - L 48pcs,Avonee Pant Style Baby Diaper (9-14Kg) - L 48pcs. Premium quality Baby Care available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0322,,,1100.0,1100.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0323,Maxline ML-073 Multi Color Multiplug 3 Port with 3M Cable,Maxline ML-073 Multi Color Multiplug 3 Port with 3M Cable. Premium quality Electronics available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0323,,,290.0,290.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0324,Doodles Stick Noodles Chicken Delight 300g,Doodles Stick Noodles Chicken Delight 300g. Premium quality Snacks available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0324,,,50.0,50.0,,,,,DIPLOMA,,,,new,,,,,,,,,,,,,,,,,,
INV-0325,Mentos,Mentos. Premium quality Chocolates & Candies available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0325,,,40.0,40.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0326,Transtec LED Bright 18w Pin,Transtec LED Bright 18w Pin. Premium quality Electronics available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0326,,,355.0,345.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0327,Mabroom Premium Dates - 500G,Mabroom Premium Dates - 500G. Premium quality Snacks available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0327,,,1000.0,1000.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0328,Bellame Chocolate Digestive 135g,Bellame Chocolate Digestive 135g. Premium quality Biscuits & Cookies available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0328,,,50.0,50.0,,,,,DIPLOMA,,,,new,,,,,,,,,,,,,,,,,,
INV-0329,Pound Cake Fruit,Pound Cake Fruit. Premium quality Biscuits & Cookies available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0329,,,130.0,130.0,,,,,KAZI FARMS KITCHEN,,,,new,,,,,,,,,,,,,,,,,,
INV-0330,Transtac LED Bright 18w Churi,Transtac LED Bright 18w Churi. Premium quality Electronics available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0330,,,355.0,345.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0331,Nescafe Sunrise 3in1 10g,Nescafe Sunrise 3in1 10g. Premium quality Tea & Coffee available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0331,,,15.0,15.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0332,⁠Dairy Milk Hazelnut 54gm ,,,,,,,,250.0,250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
INV-0333,Radhuni Shorisha Oil 80ml,80ml,in_stock,,,https://luckystore.com/product/INV-0333,,,35.0,35.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0334,Transtec Mosquito Bat,Transtec Mosquito Bat. Premium quality Electronics available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0334,,,580.0,580.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0335,Twinings Pure Green Tea 25 Bags - 50g,Twinings Pure Green Tea 25 Bags - 50g. Premium quality Tea & Coffee available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0335,,,900.0,900.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0336,⁠Dairy Milk Roast Almond 52gm,⁠Dairy Milk Roast Almond 52gm. Premium quality Chocolates & Candies available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0336,,,250.0,250.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0337,ACI Chinigura 50KG Loose,50KG Bag,in_stock,,,https://luckystore.com/product/INV-0337,,,165.0,165.0,,,,,S.M Enterprise (Pahartali),,,,new,,,,,,,,,,,,,,,,,,
INV-0338,Bashundhara Hand Towel 250 Poly,Bashundhara Hand Towel 250 Poly. Premium quality Personal Care available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0338,,,105.0,105.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0339,Twinings Green Tea & Ginger 20 Bags - 40g,Twinings Green Tea & Ginger 20 Bags - 40g. Premium quality Tea & Coffee available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0339,,,900.0,900.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0340,Kellogs Almond Corn Flakes 300g,Kellogs Almond Corn Flakes 300g. Premium quality Cereals available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0340,,,580.0,580.0,,,,,KELLOGS,,,,new,,,,,,,,,,,,,,,,,,
INV-0341,Vanilla 1L,Vanilla 1L. Premium quality Ice Cream available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0341,,,300.0,300.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0342,Firni 1L,Firni 1L. Premium quality Ice Cream available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0342,,,450.0,450.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0343,Twinings Green Tea Jasmine - 25 Bags,Twinings Green Tea Jasmine - 25 Bags. Premium quality Tea & Coffee available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0343,,,900.0,900.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0344,Kellogs Corn Flakes Real Honey 300g,Kellogs Corn Flakes Real Honey 300g. Premium quality Cereals available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0344,,,580.0,580.0,,,,,KELLOGS,,,,new,,,,,,,,,,,,,,,,,,
INV-0345,Strawberry 1L,Strawberry 1L. Premium quality Ice Cream available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0345,,,300.0,300.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0346,Doi 1L,Doi 1L. Premium quality Ice Cream available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0346,,,450.0,450.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0347,Twinings Green Tea & lemon - 25 Bags,Twinings Green Tea & lemon - 25 Bags. Premium quality Tea & Coffee available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0347,,,900.0,900.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0348,Garlic - roshun,20KG Bag,in_stock,,,https://luckystore.com/product/INV-0348,,,150.0,150.0,,,,,Mim Enterprise (Pahartali),,,,new,,,,,,,,,,,,,,,,,,
INV-0349,Chocolate 1L,Chocolate 1L. Premium quality Ice Cream available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0349,,,300.0,300.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0350,Basmati (Golden) Banglamoti Loose,25KG Bag,in_stock,,,https://luckystore.com/product/INV-0350,,,100.0,100.0,,,,,S.M Enterprise (Pahartali),,,,new,,,,,,,,,,,,,,,,,,
INV-0351,Twinings Green Tea Earl Grey 20 Bags - 40g,Twinings Green Tea Earl Grey 20 Bags - 40g. Premium quality Tea & Coffee available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0351,,,900.0,900.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0352,Wheel Fabric Solutions Clean and Fresh 200g,Laundry Soap 200g,in_stock,,,https://luckystore.com/product/INV-0352,,,30.0,28.5,,,,,Unilever,,,,new,,,,,,,,,,,,,,,,,,
INV-0353,Safe Touch 0032 5Port 5m Cable Multiplug Heavy Duty White,Safe Touch 0032 5Port 5m Cable Multiplug Heavy Duty White. Premium quality Electronics available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0353,,,250.0,250.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0354,Transtec LED Bright 13w Churi,Transtec LED Bright 13w Churi. Premium quality Personal Care available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0354,,,275.0,265.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0355,Saf Instant Yeast - 100g,Saf Instant Yeast - 100g. Premium quality Baking Needs available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0355,,,170.0,170.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0356,Go & Handsome Facewash Men 50g,Facewash 50g,in_stock,,,https://luckystore.com/product/INV-0356,,,140.0,138.0,,,,,Unilever,,,,new,,,,,,,,,,,,,,,,,,
INV-0357,Pulse - Mango Masala,1 Jar,in_stock,,,https://luckystore.com/product/INV-0357,,,2.0,8.0,,,,,Olympic Industries Limited,,,,new,,,,,,,,,,,,,,,,,,
INV-0358,Samyang Hot Chicken Flavor Carbo Ramen Noodles Cup - 80g,Samyang Hot Chicken Flavor Carbo Ramen Noodles Cup - 80g. Premium quality Snacks available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0358,,,260.0,260.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0359,Nescafe Classic 90g Jar,Nescafe Classic 90g Jar. Premium quality Tea & Coffee available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0359,,,475.0,475.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0360,Rexona Men Advanced Invisible Dry Roll On - 45ml,Rexona Men Advanced Invisible Dry Roll On - 45ml. Premium quality Personal Care available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0360,,,280.0,280.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0361,Marks Powder 500gm,500gm,in_stock,,,https://luckystore.com/product/INV-0361,,,480.0,480.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0362,MI 9se 18W Quick Charger 3.0 With Power Adapter,MI 9se 18W Quick Charger 3.0 With Power Adapter. Premium quality Electronics available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0362,,,380.0,380.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0363,Aarong Liquid Milk 1ltr,Aarong Liquid Milk 1ltr. Premium quality Dairy & Eggs available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0363,,,100.0,100.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
INV-0364,Paprika Powder - 15g,Paprika Powder - 15g. Premium quality Cooking Needs available at Lucky Store.,in_stock,,,https://luckystore.com/product/INV-0364,,,80.0,80.0,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,,
