id,title,description,availability,availability date,expiration date,link,mobile link,image link,price,sale price,sale price effective date,identifier exists,gtin,mpn,brand,product highlight,product detail,additional image link,condition,adult,color,size,size type,size system,gender,material,pattern,age group,multipack,is bundle,unit pricing measure,unit pricing base measure,energy efficiency class,min energy efficiency class,min energy efficiency class.1,item group id,sell on google quantity,sale_price,cost,category,supplier,image_url,barcode,search_text,cost_confidence,image_confidence
RKW-LUC-001,Regard Keora Water (Glass) - 200ml,Regard Keora Water (Glass) - 200ml,in_stock,,,https://luckystore1947.vercel.app/product/RKW-LUC-001,https://luckystore1947.vercel.app/product/RKW-LUC-001,,40.0,40 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Regard Keora Water-Lucky Store-01,,40.0,30.0,Cooking Needs,,,LS-000265,regard keora water (glass) - 200ml lucky store cooking needs,100.0,56.666666666666664
RMA-LUC-001,Rexona Men Advanced Invisible Dry Roll On - 45ml,Rexona Men Advanced Invisible Dry Roll On - 45ml,in_stock,,,https://luckystore1947.vercel.app/product/RMA-LUC-001,https://luckystore1947.vercel.app/product/RMA-LUC-001,,280.0,280 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Rexona Men Advanced-Lucky Store-01,,280.0,160.0,Personal Care,,,LS-000266,rexona men advanced invisible dry roll on - 45ml lucky store personal care,100.0,44.15584415584416
RMA-LUC-002,Rexona Motionsense Advanced Brightening Roll On - 50ml,Rexona Motionsense Advanced Brightening Roll On - 50ml,in_stock,,,https://luckystore1947.vercel.app/product/RMA-LUC-002,https://luckystore1947.vercel.app/product/RMA-LUC-002,,330.0,330 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Rexona Motionsense Advanced-Lucky Store-01,,330.0,160.0,Personal Care,,,LS-000267,rexona motionsense advanced brightening roll on - 50ml lucky store personal care,100.0,45.78313253012048
SIY-LUC-001,Saf Instant Yeast - 100g,Saf Instant Yeast - 100g,in_stock,,,https://luckystore1947.vercel.app/product/SIY-LUC-001,https://luckystore1947.vercel.app/product/SIY-LUC-001,,170.0,170 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Saf Instant Yeast-Lucky Store-01,,170.0,100.0,Baking Needs,,,LS-000268,saf instant yeast - 100g lucky store baking needs,100.0,62.5
SAF-LUC-001,Safari,Safari,in_stock,,,https://luckystore1947.vercel.app/product/SAF-LUC-001,https://luckystore1947.vercel.app/product/SAF-LUC-001,,25.0,23 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Safari-Lucky Store-01,,23.0,16.9,Chocolates & Candies,,,LS-000269,safari lucky store chocolates & candies,100.0,50.0
STP-LUC-001,Safe Touch 0032 5Port 2m Cable Multiplug Heavy Duty White,Safe Touch 0032 5Port 2m Cable Multiplug Heavy Duty White,in_stock,,,https://luckystore1947.vercel.app/product/STP-LUC-001,https://luckystore1947.vercel.app/product/STP-LUC-001,,290.0,290 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Safe Touch Port-Lucky Store-01,,290.0,160.0,Electronics,,,LS-000270,safe touch 0032 5port 2m cable multiplug heavy duty white lucky store electronics,100.0,51.282051282051285
STP-LUC-002,Safe Touch 0032 5Port 5m Cable Multiplug Heavy Duty White,Safe Touch 0032 5Port 5m Cable Multiplug Heavy Duty White,in_stock,,,https://luckystore1947.vercel.app/product/STP-LUC-002,https://luckystore1947.vercel.app/product/STP-LUC-002,,250.0,250 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Safe Touch Port-Lucky Store-02,,250.0,215.0,Electronics,,,LS-000271,safe touch 0032 5port 5m cable multiplug heavy duty white lucky store electronics,100.0,51.282051282051285
STP-LUC-003,Safe Touch 0034 4Port 5m Cable Multiplug Heavy Duty White,Safe Touch 0034 4Port 5m Cable Multiplug Heavy Duty White,in_stock,,,https://luckystore1947.vercel.app/product/STP-LUC-003,https://luckystore1947.vercel.app/product/STP-LUC-003,,220.0,220 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Safe Touch Port-Lucky Store-03,,220.0,195.0,Electronics,,,LS-000272,safe touch 0034 4port 5m cable multiplug heavy duty white lucky store electronics,100.0,51.282051282051285
SEH-LUC-001,Samyang Extreme Hot Chicken Ramen Noodles Cup - 70g,Samyang Extreme Hot Chicken Ramen Noodles Cup - 70g,in_stock,,,https://luckystore1947.vercel.app/product/SEH-LUC-001,https://luckystore1947.vercel.app/product/SEH-LUC-001,,190.0,190 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Samyang Extreme Hot-Lucky Store-01,,190.0,150.0,Snacks,,https://chaldn.com/_mpimage/samyang-hot-chicken-ramen-noodles-2x-spicy-140-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D47022&q=best&v=1&m=400&webp=1,LS-000273,samyang extreme hot chicken ramen noodles cup - 70g lucky store snacks,100.0,88.0
SHC-LUC-001,Samyang Hot Chicken Flavor Carbo Ramen Noodles Cup - 80g,Samyang Hot Chicken Flavor Carbo Ramen Noodles Cup - 80g,in_stock,,,https://luckystore1947.vercel.app/product/SHC-LUC-001,https://luckystore1947.vercel.app/product/SHC-LUC-001,,260.0,260 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Samyang Hot Chicken-Lucky Store-01,,260.0,150.0,Snacks,,https://chaldn.com/_mpimage/samyang-hot-chicken-ramen-noodles-2x-spicy-140-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D47022&q=best&v=1&m=400&webp=1,LS-000274,samyang hot chicken flavor carbo ramen noodles cup - 80g lucky store snacks,100.0,88.0
SCP-LUC-001,Seylon Cha Pata 250gm,250gm,in_stock,,,https://luckystore1947.vercel.app/product/SCP-LUC-001,https://luckystore1947.vercel.app/product/SCP-LUC-001,,125.0,125 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Seylon Cha Pata-Lucky Store-01,,125.0,110.0,Tea & Coffee,,,LS-000275,seylon cha pata 250gm lucky store tea & coffee,100.0,63.1578947368421
SCP-LUC-002,Seylon Cha Pata 500gm,500gm,in_stock,,,https://luckystore1947.vercel.app/product/SCP-LUC-002,https://luckystore1947.vercel.app/product/SCP-LUC-002,,240.0,240 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Seylon Cha Pata-Lucky Store-02,,240.0,210.0,Tea & Coffee,,,LS-000276,seylon cha pata 500gm lucky store tea & coffee,100.0,82.75862068965517
SGT-LUC-001,Seylon Green Tea 1.5gm,1.5gm,in_stock,,,https://luckystore1947.vercel.app/product/SGT-LUC-001,https://luckystore1947.vercel.app/product/SGT-LUC-001,,110.0,110 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Seylon Green Tea-Lucky Store-01,,110.0,95.0,Tea & Coffee,,,LS-000277,seylon green tea 1.5gm lucky store tea & coffee,100.0,66.66666666666666
STB-LUC-001,Seylon Tea Bag Pyramid 2gm,2gm,in_stock,,,https://luckystore1947.vercel.app/product/STB-LUC-001,https://luckystore1947.vercel.app/product/STB-LUC-001,,90.0,90 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Seylon Tea Bag-Lucky Store-01,,90.0,80.0,Tea & Coffee,,,LS-000278,seylon tea bag pyramid 2gm lucky store tea & coffee,100.0,81.81818181818181
SHC-LUC-002,Shell & Core,Shell & Core,in_stock,,,https://luckystore1947.vercel.app/product/SHC-LUC-002,https://luckystore1947.vercel.app/product/SHC-LUC-002,,30.0,30 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Shell Core-Lucky Store-01,,30.0,25.6,Ice Cream,,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa9609d61902ef23078b99_Igloo-Stick-Shell-Core-62-ml_1_415.webp,LS-000279,shell & core lucky store ice cream,100.0,100.0
SHC-LUC-003,Shell & Core,Shell & Core,in_stock,,,https://luckystore1947.vercel.app/product/SHC-LUC-003,https://luckystore1947.vercel.app/product/SHC-LUC-003,,30.0,30 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Shell Core-Lucky Store-02,,30.0,25.6,Ice Cream,,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa9609d61902ef23078b99_Igloo-Stick-Shell-Core-62-ml_1_415.webp,LS-000280,shell & core lucky store ice cream,100.0,100.0
SFN-LUC-001,Snickers Fruit & Nut Chocolate - 32g,Snickers Fruit & Nut Chocolate - 32g,in_stock,,,https://luckystore1947.vercel.app/product/SFN-LUC-001,https://luckystore1947.vercel.app/product/SFN-LUC-001,,220.0,220 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Snickers Fruit Nut-Lucky Store-01,,220.0,120.0,Chocolates & Candies,,,LS-000281,snickers fruit & nut chocolate - 32g lucky store chocolates & candies,100.0,80.0
SMC-LUC-001,Starship Milkshake Cookies 200ml,200ml,in_stock,,,https://luckystore1947.vercel.app/product/SMC-LUC-001,https://luckystore1947.vercel.app/product/SMC-LUC-001,,40.0,40 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Starship Milkshake Cookies-Lucky Store-01,,40.0,33.0,Beverages,,,LS-000282,starship milkshake cookies 200ml lucky store beverages,100.0,77.61194029850746
STR-LUC-001,Strawberry (1/2 L),Strawberry (1/2 L),in_stock,,,https://luckystore1947.vercel.app/product/STR-LUC-001,https://luckystore1947.vercel.app/product/STR-LUC-001,,160.0,160 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Strawberry-Lucky Store-01,,160.0,137.0,Ice Cream,,,LS-000283,strawberry (1/2 l) lucky store ice cream,100.0,71.42857142857143
STR-LUC-002,Strawberry 1L,Strawberry 1L,in_stock,,,https://luckystore1947.vercel.app/product/STR-LUC-002,https://luckystore1947.vercel.app/product/STR-LUC-002,,300.0,300 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Strawberry-Lucky Store-02,,300.0,258.0,Ice Cream,,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/66844d32f2321da2357f5ee0_Dolphin-Strawberry-Drink-350ml-MY_1_415.webp,LS-000284,strawberry 1l lucky store ice cream,100.0,86.95652173913044
TAJ-LUC-001,Taaqa Juice,Taaqa Juice,in_stock,,,https://luckystore1947.vercel.app/product/TAJ-LUC-001,https://luckystore1947.vercel.app/product/TAJ-LUC-001,,30.0,30 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Taaqa Juice-Lucky Store-01,,30.0,24.0,Beverages,,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/665e84ac673683244576a8ec_Taaqa-Electrolyte-Apple-Juice-160ml-Bhutan_1_415.webp,LS-000285,taaqa juice lucky store beverages,100.0,100.0
TOJ-LUC-001,Tang Orange Jar 750gm,Tang Orange Jar 750gm. Vitamin C rich orange drink.,in_stock,,,https://luckystore1947.vercel.app/product/TOJ-LUC-001,https://luckystore1947.vercel.app/product/TOJ-LUC-001,,780.0,780 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Tang Orange Jar-Lucky Store-01,,780.0,680.0,Beverages,,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/68931ce82530624939408546_Tang-Powder-Drink-Orange-750gm-Jar_1_415.webp,LS-000286,tang orange jar 750gm lucky store beverages,100.0,89.47368421052632
TOR-LUC-001,Tang Orange Refill Pack 200gm,Tang Orange Refill Pack 200gm,in_stock,,,https://luckystore1947.vercel.app/product/TOR-LUC-001,https://luckystore1947.vercel.app/product/TOR-LUC-001,,200.0,200 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Tang Orange Refill-Lucky Store-01,,200.0,180.0,Beverages,,,LS-000287,tang orange refill pack 200gm lucky store beverages,100.0,63.63636363636363
TOR-LUC-002,Tang Orange Refill Pack 500gm,Tang Orange Refill Pack 500gm,in_stock,,,https://luckystore1947.vercel.app/product/TOR-LUC-002,https://luckystore1947.vercel.app/product/TOR-LUC-002,,425.0,425 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Tang Orange Refill-Lucky Store-02,,425.0,380.0,Beverages,,,LS-000288,tang orange refill pack 500gm lucky store beverages,100.0,66.66666666666666
TTS-LUC-001,Tastemaker - Tasting Salt,Tastemaker - Tasting Salt,in_stock,,,https://luckystore1947.vercel.app/product/TTS-LUC-001,https://luckystore1947.vercel.app/product/TTS-LUC-001,,50.0,50 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Tastemaker Tasting Salt-Lucky Store-01,,50.0,42.0,Cooking Needs,,,LS-000289,tastemaker - tasting salt lucky store cooking needs,100.0,52.63157894736842
TLB-LUC-001,Transtac LED Bright 18w Churi,Transtac LED Bright 18w Churi,in_stock,,,https://luckystore1947.vercel.app/product/TLB-LUC-001,https://luckystore1947.vercel.app/product/TLB-LUC-001,,355.0,345 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Transtac LED Bright-Lucky Store-01,,345.0,265.0,Electronics,,,LS-000290,transtac led bright 18w churi lucky store electronics,100.0,48.148148148148145
TBC-LUC-001,Transtec Backup 10w Churi,Transtec Backup 10w Churi,in_stock,,,https://luckystore1947.vercel.app/product/TBC-LUC-001,https://luckystore1947.vercel.app/product/TBC-LUC-001,,750.0,700 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Transtec Backup Churi-Lucky Store-01,,700.0,590.0,Electronics,,,LS-000291,transtec backup 10w churi lucky store electronics,100.0,50.0
TBP-LUC-001,Transtec Backup 10w Pin,Transtec Backup 10w Pin,in_stock,,,https://luckystore1947.vercel.app/product/TBP-LUC-001,https://luckystore1947.vercel.app/product/TBP-LUC-001,,750.0,750 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Transtec Backup Pin-Lucky Store-01,,750.0,590.0,Electronics,,,LS-000292,transtec backup 10w pin lucky store electronics,100.0,53.06122448979592
TBC-LUC-002,Transtec Backup 15w Churi,Transtec Backup 15w Churi,in_stock,,,https://luckystore1947.vercel.app/product/TBC-LUC-002,https://luckystore1947.vercel.app/product/TBC-LUC-002,,950.0,950 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Transtec Backup Churi-Lucky Store-02,,950.0,730.0,Electronics,,,LS-000293,transtec backup 15w churi lucky store electronics,100.0,50.0
TBP-LUC-002,Transtec Backup 15w Pin,Transtec Backup 15w Pin,in_stock,,,https://luckystore1947.vercel.app/product/TBP-LUC-002,https://luckystore1947.vercel.app/product/TBP-LUC-002,,950.0,950 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Transtec Backup Pin-Lucky Store-02,,950.0,730.0,Electronics,,,LS-000294,transtec backup 15w pin lucky store electronics,100.0,51.851851851851855
TLB-LUC-002,Transtec LED Bright 13w Churi,Transtec LED Bright 13w Churi,in_stock,,,https://luckystore1947.vercel.app/product/TLB-LUC-002,https://luckystore1947.vercel.app/product/TLB-LUC-002,,275.0,265 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Transtec LED Bright-Lucky Store-01,,265.0,199.0,Personal Care,,,LS-000295,transtec led bright 13w churi lucky store personal care,100.0,48.148148148148145
TLB-LUC-003,Transtec LED Bright 15w Pin,Transtec LED Bright 15w Pin,in_stock,,,https://luckystore1947.vercel.app/product/TLB-LUC-003,https://luckystore1947.vercel.app/product/TLB-LUC-003,,265.0,265 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Transtec LED Bright-Lucky Store-02,,265.0,215.0,Electronics,,,LS-000296,transtec led bright 15w pin lucky store electronics,100.0,51.724137931034484
TLB-LUC-004,Transtec LED Bright 18w Pin,Transtec LED Bright 18w Pin,in_stock,,,https://luckystore1947.vercel.app/product/TLB-LUC-004,https://luckystore1947.vercel.app/product/TLB-LUC-004,,355.0,345 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Transtec LED Bright-Lucky Store-03,,345.0,265.0,Electronics,,,LS-000297,transtec led bright 18w pin lucky store electronics,100.0,49.18032786885246
TLB-LUC-005,Transtec LED Bright 5w Pin,Transtec LED Bright 5w Pin bulb. Compact and energy saving.,in_stock,,,https://luckystore1947.vercel.app/product/TLB-LUC-005,https://luckystore1947.vercel.app/product/TLB-LUC-005,,150.0,150 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Transtec LED Bright-Lucky Store-04,,150.0,,Electronics,,,LS-000298,transtec led bright 5w pin lucky store electronics,100.0,52.63157894736842
TLB-LUC-006,Transtec LED Bright 7w Pin,Transtec LED Bright 7w Pin bulb. Energy efficient lighting for home or office.,in_stock,,,https://luckystore1947.vercel.app/product/TLB-LUC-006,https://luckystore1947.vercel.app/product/TLB-LUC-006,,195.0,195 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Transtec LED Bright-Lucky Store-05,,195.0,,Electronics,,,LS-000299,transtec led bright 7w pin lucky store electronics,100.0,50.0
TLB-LUC-007,Transtec LED Bright 9w Pin,Transtec LED Bright 9w Pin,in_stock,,,https://luckystore1947.vercel.app/product/TLB-LUC-007,https://luckystore1947.vercel.app/product/TLB-LUC-007,,220.0,200 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Transtec LED Bright-Lucky Store-06,,200.0,167.0,Electronics,,,LS-000300,transtec led bright 9w pin lucky store electronics,100.0,50.0
TMB-LUC-001,Transtec Mosquito Bat,Transtec Mosquito Bat,in_stock,,,https://luckystore1947.vercel.app/product/TMB-LUC-001,https://luckystore1947.vercel.app/product/TMB-LUC-001,,580.0,580 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Transtec Mosquito Bat-Lucky Store-01,,580.0,445.0,Electronics,,,LS-000301,transtec mosquito bat lucky store electronics,100.0,50.0
TGT-LUC-001,Twinings Green Tea & Ginger 20 Bags - 40g,Twinings Green Tea & Ginger 20 Bags - 40g,in_stock,,,https://luckystore1947.vercel.app/product/TGT-LUC-001,https://luckystore1947.vercel.app/product/TGT-LUC-001,,900.0,900 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Twinings Green Tea-Lucky Store-01,,900.0,530.0,Tea & Coffee,,,LS-000302,twinings green tea & ginger 20 bags - 40g lucky store tea & coffee,100.0,74.6987951807229
TGT-LUC-002,Twinings Green Tea & lemon - 25 Bags,Twinings Green Tea & lemon - 25 Bags,in_stock,,,https://luckystore1947.vercel.app/product/TGT-LUC-002,https://luckystore1947.vercel.app/product/TGT-LUC-002,,900.0,900 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Twinings Green Tea-Lucky Store-02,,900.0,530.0,Tea & Coffee,,,LS-000303,twinings green tea & lemon - 25 bags lucky store tea & coffee,100.0,79.16666666666667
TGT-LUC-003,Twinings Green Tea Earl Grey 20 Bags - 40g,Twinings Green Tea Earl Grey 20 Bags - 40g,in_stock,,,https://luckystore1947.vercel.app/product/TGT-LUC-003,https://luckystore1947.vercel.app/product/TGT-LUC-003,,900.0,900 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Twinings Green Tea-Lucky Store-03,,900.0,530.0,Tea & Coffee,,,LS-000304,twinings green tea earl grey 20 bags - 40g lucky store tea & coffee,100.0,76.19047619047619
TGT-LUC-004,Twinings Green Tea Jasmine - 25 Bags,Twinings Green Tea Jasmine - 25 Bags,in_stock,,,https://luckystore1947.vercel.app/product/TGT-LUC-004,https://luckystore1947.vercel.app/product/TGT-LUC-004,,900.0,900 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Twinings Green Tea-Lucky Store-04,,900.0,530.0,Tea & Coffee,,,LS-000305,twinings green tea jasmine - 25 bags lucky store tea & coffee,100.0,73.91304347826087
TPG-LUC-001,Twinings Pure Green Tea 25 Bags - 50g,Twinings Pure Green Tea 25 Bags - 50g,in_stock,,,https://luckystore1947.vercel.app/product/TPG-LUC-001,https://luckystore1947.vercel.app/product/TPG-LUC-001,,900.0,900 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Twinings Pure Green-Lucky Store-01,,900.0,530.0,Tea & Coffee,,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/66963bfb414c61225be9c5b7_Twinings-Pure-Green-Tea-50gm-205-Tea-Bags_1_415.webp,LS-000306,twinings pure green tea 25 bags - 50g lucky store tea & coffee,100.0,88.60759493670886
VAN-LUC-001,Vanilla (1/2 L),Vanilla (1/2 L),in_stock,,,https://luckystore1947.vercel.app/product/VAN-LUC-001,https://luckystore1947.vercel.app/product/VAN-LUC-001,,160.0,160 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Vanilla-Lucky Store-01,,160.0,137.0,Ice Cream,,,LS-000307,vanilla (1/2 l) lucky store ice cream,100.0,63.63636363636363
VAC-LUC-001,Vanilla (cup),Vanilla (cup),in_stock,,,https://luckystore1947.vercel.app/product/VAC-LUC-001,https://luckystore1947.vercel.app/product/VAC-LUC-001,,30.0,30 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Vanilla cup-Lucky Store-01,,30.0,25.56,Ice Cream,,,LS-000308,vanilla (cup) lucky store ice cream,100.0,70.0
VAK-LUC-001,Vanilla 1kg,Vanilla 1kg,in_stock,,,https://luckystore1947.vercel.app/product/VAK-LUC-001,https://luckystore1947.vercel.app/product/VAK-LUC-001,,300.0,300 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Vanilla kg-Lucky Store-01,,300.0,237.0,Ice Cream,,,LS-000309,vanilla 1kg lucky store ice cream,100.0,77.77777777777777
VAN-LUC-002,Vanilla 1L,Vanilla 1L,in_stock,,,https://luckystore1947.vercel.app/product/VAN-LUC-002,https://luckystore1947.vercel.app/product/VAN-LUC-002,,300.0,300 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Vanilla-Lucky Store-02,,300.0,258.0,Ice Cream,,,LS-000310,vanilla 1l lucky store ice cream,100.0,82.35294117647058
VJS-LUC-001,Vim Jumbo Size Steel Scourer - (2 Pkt Bundle),Vim Jumbo Size Steel Scourer - (2 Pkt Bundle),in_stock,,,https://luckystore1947.vercel.app/product/VJS-LUC-001,https://luckystore1947.vercel.app/product/VJS-LUC-001,,45.0,45 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Vim Jumbo Size-Lucky Store-01,,45.0,35.0,Cleaning Supply,,,LS-000311,vim jumbo size steel scourer - (2 pkt bundle) lucky store cleaning supply,100.0,41.86046511627907
YLE-LUC-001,Yardley London English Blossom Deodorant Roll On - 50ml,Yardley London English Blossom Deodorant Roll On - 50ml,in_stock,,,https://luckystore1947.vercel.app/product/YLE-LUC-001,https://luckystore1947.vercel.app/product/YLE-LUC-001,,590.0,590 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Yardley London English-Lucky Store-01,,590.0,250.0,Personal Care,,,LS-000312,yardley london english blossom deodorant roll on - 50ml lucky store personal care,100.0,44.0
AAL-LUC-001,⁠Aril Assorted Lollipop,⁠Aril Assorted Lollipop,in_stock,,,https://luckystore1947.vercel.app/product/AAL-LUC-001,https://luckystore1947.vercel.app/product/AAL-LUC-001,,5.0,5 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Aril Assorted Lollipop-Lucky Store-01,,5.0,4.0,Chocolates & Candies,,,LS-000313,⁠aril assorted lollipop lucky store chocolates & candies,100.0,51.724137931034484
DMR-LUC-002,⁠Dairy Milk Roast Almond 52gm,⁠Dairy Milk Roast Almond 52gm,in_stock,,,https://luckystore1947.vercel.app/product/DMR-LUC-002,https://luckystore1947.vercel.app/product/DMR-LUC-002,,250.0,250 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Dairy Milk Roast-Lucky Store-01,,250.0,215.0,Chocolates & Candies,,,LS-000314,⁠dairy milk roast almond 52gm lucky store chocolates & candies,100.0,73.91304347826087
SCM-LUC-001,⁠Starship Chocolate Milk 200ml,200ml,in_stock,,,https://luckystore1947.vercel.app/product/SCM-LUC-001,https://luckystore1947.vercel.app/product/SCM-LUC-001,,30.0,30 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Starship Chocolate Milk-Lucky Store-01,,30.0,26.0,Beverages,,,LS-000315,⁠starship chocolate milk 200ml lucky store beverages,100.0,83.07692307692308
SJC-LUC-001,⁠Starship Jhal Chanachur 300gm,Starship Jhal Chanachur 300gm. Spicy and crunchy mix.,in_stock,,,https://luckystore1947.vercel.app/product/SJC-LUC-001,https://luckystore1947.vercel.app/product/SJC-LUC-001,,100.0,100 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Starship Jhal Chanachur-Lucky Store-01,,100.0,78.0,Snacks,,,LS-000316,⁠starship jhal chanachur 300gm lucky store snacks,100.0,80.0
ATL-MIM-001,Ata - loose,50KG Bag,in_stock,,,https://luckystore1947.vercel.app/product/ATL-MIM-001,https://luckystore1947.vercel.app/product/ATL-MIM-001,,49.0,49 BDT,,,,,Mim Enterprise (Pahartali),,,,new,,,,,,,,,,,,,,,,,Ata loose-Mim Enterprise (Pahartali)-01,,49.0,35.0,Cooking Needs,Mim Enterprise (Pahartali),,LS-000317,ata - loose mim enterprise (pahartali) cooking needs,100.0,50.0
CHB-MIM-001,Chona Boot,25KG Bag,in_stock,,,https://luckystore1947.vercel.app/product/CHB-MIM-001,https://luckystore1947.vercel.app/product/CHB-MIM-001,,79.0,79 BDT,,,,,Mim Enterprise (Pahartali),,,,new,,,,,,,,,,,,,,,,,Chona Boot-Mim Enterprise (Pahartali)-01,,79.0,76.0,Cooking Needs,Mim Enterprise (Pahartali),,LS-000318,chona boot mim enterprise (pahartali) cooking needs,100.0,57.142857142857146
GAR-MIM-001,Garlic - roshun,20KG Bag,in_stock,,,https://luckystore1947.vercel.app/product/GAR-MIM-001,https://luckystore1947.vercel.app/product/GAR-MIM-001,,150.0,150 BDT,,,,,Mim Enterprise (Pahartali),,,,new,,,,,,,,,,,,,,,,,Garlic roshun-Mim Enterprise (Pahartali)-01,,150.0,137.0,Cooking Needs,Mim Enterprise (Pahartali),,LS-000319,garlic - roshun mim enterprise (pahartali) cooking needs,100.0,57.142857142857146
GIA-MIM-001,Ginger - ada,20KG Bag,in_stock,,,https://luckystore1947.vercel.app/product/GIA-MIM-001,https://luckystore1947.vercel.app/product/GIA-MIM-001,,145.0,145 BDT,,,,,Mim Enterprise (Pahartali),,,,new,,,,,,,,,,,,,,,,,Ginger ada-Mim Enterprise (Pahartali)-01,,145.0,105.0,Cooking Needs,Mim Enterprise (Pahartali),,LS-000320,ginger - ada mim enterprise (pahartali) cooking needs,100.0,66.66666666666666
JKB-MIM-001,Jirashail 25KG (Bashir),25KG Bag,in_stock,,,https://luckystore1947.vercel.app/product/JKB-MIM-001,https://luckystore1947.vercel.app/product/JKB-MIM-001,,2025.0,82 BDT,,,,,Mim Enterprise (Pahartali),,,,new,,,,,,,,,,,,,,,,,Jirashail KG Bashir-Mim Enterprise (Pahartali)-01,,82.0,72.0,Rice & Grain,Mim Enterprise (Pahartali),,LS-000321,jirashail 25kg (bashir) mim enterprise (pahartali) rice & grain,100.0,47.05882352941177
