id,title,description,link,image_link,availability,price,condition,brand,sale_price,identifier_exists,gtin,mpn,additional_image_link,image_link_source,image_match_confidence
INV-0233,Mojo 500ml,Mojo 500ml. Premium quality Beverages available at Lucky Store.,https://luckystore.com/product/INV-0233,https://luckystore.com/images/products/INV-0233.jpg,in_stock,40.00 BDT,new,Lucky Store,,no,,,,placeholder,
INV-0234,Ata - loose,50KG Bag,https://luckystore.com/product/INV-0234,https://luckystore.com/images/products/INV-0234.jpg,in_stock,49.00 BDT,new,Mim Enterprise (Pahartali),,no,,,,placeholder,
INV-0235,Surf Excel 1000g,Laundry Powder 1000g,https://luckystore.com/product/INV-0235,https://luckystore.com/images/products/INV-0235.jpg,in_stock,233.00 BDT,new,Unilever,221.40 BDT,no,,,,placeholder,
INV-0236,Radhuni Borhani Masala 50gm,50gm,https://luckystore.com/product/INV-0236,https://luckystore.com/images/products/INV-0236.jpg,in_stock,40.00 BDT,new,Lucky Store,38.00 BDT,no,,,,placeholder,
INV-0237,Tresemme Shampoo Keratin Smooth 340ml,Shampoo 340ml,https://luckystore.com/product/INV-0237,https://luckystore.com/images/products/INV-0237.jpg,in_stock,550.00 BDT,new,Unilever,530.00 BDT,no,,,,placeholder,
INV-0238,Dairy Milk Bubbly 46gm,46gm,https://luckystore.com/product/INV-0238,https://luckystore.com/images/products/INV-0238.jpg,in_stock,230.00 BDT,new,Lucky Store,,no,,,,placeholder,
INV-0239,Cake 1L,Cake 1L. Premium quality Ice Cream available at Lucky Store.,https://luckystore.com/product/INV-0239,https://luckystore.com/images/products/INV-0239.jpg,in_stock,500.00 BDT,new,Lucky Store,,no,,,,placeholder,
INV-0240,Starship Milkshake Cookies 200ml,200ml,https://luckystore.com/product/INV-0240,https://luckystore.com/images/products/INV-0240.jpg,in_stock,40.00 BDT,new,Lucky Store,,no,,,,placeholder,
INV-0241,AER Room Spray,AER Room Spray,https://luckystore.com/product/INV-0241,https://luckystore.com/images/products/INV-0241.jpg,in_stock,300.00 BDT,new,Lucky Store,295.00 BDT,no,,,,placeholder,
INV-0242,Real Potato Chips (American Tomato),Real Potato Chips (American Tomato). Premium quality Snacks available at Lucky Store.,https://luckystore.com/product/INV-0242,https://luckystore.com/images/products/INV-0242.jpg,in_stock,20.00 BDT,new,Lucky Store,,no,,,,placeholder,
INV-0243,Doodles Instant Noodles Masala 62g (12 Pack),Check physicall if given,https://luckystore.com/product/INV-0243,https://luckystore.com/images/products/INV-0243.jpg,in_stock,160.00 BDT,new,DIPLOMA,,no,,,,placeholder,
INV-0244,Doodles Instant Noodles Masala 62g (8 Pack),Doodles Instant Noodles Masala 62g (8 Pack). Premium quality Snacks available at Lucky Store.,https://luckystore.com/product/INV-0244,https://luckystore.com/images/products/INV-0244.jpg,in_stock,250.00 BDT,new,DIPLOMA,,no,,,,placeholder,
INV-0245,Lifebouy Soap Lemon Fresh 150g,Soap 150g,https://luckystore.com/product/INV-0245,https://luckystore.com/images/products/INV-0245.jpg,in_stock,90.00 BDT,new,Unilever,85.00 BDT,no,,,,placeholder,
INV-0246,Dairy Milk Oreo 58gm,58gm,https://luckystore.com/product/INV-0246,https://luckystore.com/images/products/INV-0246.jpg,in_stock,230.00 BDT,new,Lucky Store,,no,,,,placeholder,
INV-0247,Freedom Sanitary Napkin Heavy Flow Wings - 16Pads,Freedom Sanitary Napkin Heavy Flow Wings - 16Pads. Premium quality Baby Care available at Lucky Store.,https://luckystore.com/product/INV-0247,https://luckystore.com/images/products/INV-0247.jpg,in_stock,200.00 BDT,new,Lucky Store,,no,,,,placeholder,
INV-0248,AER Pocket Perfume,Perfume,https://luckystore.com/product/INV-0248,https://luckystore.com/images/products/INV-0248.jpg,in_stock,75.00 BDT,new,GODREJ,,no,,,,placeholder,
INV-0249,Bellame Butter Toast 200g,Bellame Butter Toast 200g. Premium quality Biscuits & Cookies available at Lucky Store.,https://luckystore.com/product/INV-0249,https://luckystore.com/images/products/INV-0249.jpg,in_stock,100.00 BDT,new,DIPLOMA,95.00 BDT,no,,,,placeholder,
INV-0250,Chicken Sticks -1,Chicken Sticks -1. Premium quality Snacks available at Lucky Store.,https://luckystore.com/product/INV-0250,https://luckystore.com/images/products/INV-0250.jpg,in_stock,20.00 BDT,new,Lucky Store,,no,,,,placeholder,
INV-0251,Lux Soap Velvet Touch 90g,Soap 90g,https://luckystore.com/product/INV-0251,https://luckystore.com/images/products/INV-0251.jpg,in_stock,60.00 BDT,new,Unilever,,no,,,,placeholder,
INV-0252,Lifebouy Liquid Lemon Fresh 170ml,Handwash 200ml,https://luckystore.com/product/INV-0252,https://luckystore.com/images/products/INV-0252.jpg,in_stock,90.00 BDT,new,Unilever,88.00 BDT,no,,,,placeholder,
INV-0253,Vanilla (cup),Vanilla (cup). Premium quality Ice Cream available at Lucky Store.,https://luckystore.com/product/INV-0253,https://luckystore.com/images/products/INV-0253.jpg,in_stock,30.00 BDT,new,Lucky Store,,no,,,,placeholder,
INV-0254,Godrej Magic Handwash Refill,Handwash Refill,https://luckystore.com/product/INV-0254,https://luckystore.com/images/products/INV-0254.jpg,in_stock,30.00 BDT,new,GODREJ,,no,,,,placeholder,
INV-0255,Muffin Lata Vanilla 8g,Muffin Lata Vanilla 8g. Premium quality Biscuits & Cookies available at Lucky Store.,https://luckystore.com/product/INV-0255,https://luckystore.com/images/products/INV-0255.jpg,in_stock,10.00 BDT,new,KAZI FARMS KITCHEN,,no,,,,placeholder,
INV-0256,Vim Jumbo Size Steel Scourer - (2 Pkt Bundle),Vim Jumbo Size Steel Scourer - (2 Pkt Bundle). Premium quality Cleaning Supply available at Lucky Store.,https://luckystore.com/product/INV-0256,https://luckystore.com/images/products/INV-0256.jpg,in_stock,45.00 BDT,new,Lucky Store,,no,,,,placeholder,
INV-0257,Volt Pencil Battery UM-3,Volt Pencil Battery UM-3. Premium quality Electronics available at Lucky Store.,https://luckystore.com/product/INV-0257,https://luckystore.com/images/products/INV-0257.jpg,in_stock,20.00 BDT,new,Olympic Industries Limited,,no,,,,placeholder,
INV-0258,Lux Soap Soft Touch 90g,Soap 90g,https://luckystore.com/product/INV-0258,https://luckystore.com/images/products/INV-0258.jpg,in_stock,60.00 BDT,new,Unilever,,no,,,,placeholder,
INV-0259,Radhuni Morich Gura 50gm,50gm,https://luckystore.com/product/INV-0259,https://luckystore.com/images/products/INV-0259.jpg,in_stock,38.00 BDT,new,Lucky Store,35.00 BDT,no,,,,placeholder,
INV-0260,Muffin Bread Vanilla 324g,Muffin Bread Vanilla 324g. Premium quality Biscuits & Cookies available at Lucky Store.,https://luckystore.com/product/INV-0260,https://luckystore.com/images/products/INV-0260.jpg,in_stock,180.00 BDT,new,KAZI FARMS KITCHEN,175.00 BDT,no,,,,placeholder,
INV-0261,Chocbar,Chocbar. Premium quality Ice Cream available at Lucky Store.,https://luckystore.com/product/INV-0261,https://luckystore.com/images/products/INV-0261.jpg,in_stock,35.00 BDT,new,Lucky Store,,no,,,,placeholder,
INV-0262,Kazi Toast 250g,Kazi Toast 250g. Premium quality Biscuits & Cookies available at Lucky Store.,https://luckystore.com/product/INV-0262,https://luckystore.com/images/products/INV-0262.jpg,in_stock,60.00 BDT,new,KAZI FARMS KITCHEN,,no,,,,placeholder,
INV-0263,Muffin Lata Chocolate 8g,Muffin Lata Chocolate 8g. Premium quality Biscuits & Cookies available at Lucky Store.,https://luckystore.com/product/INV-0263,https://luckystore.com/images/products/INV-0263.jpg,in_stock,10.00 BDT,new,KAZI FARMS KITCHEN,,no,,,,placeholder,
INV-0264,Axe Musk Deodorant Body Spray - 150ml,Axe Musk Deodorant Body Spray - 150ml. Premium quality Personal Care available at Lucky Store.,https://luckystore.com/product/INV-0264,https://luckystore.com/images/products/INV-0264.jpg,in_stock,450.00 BDT,new,Lucky Store,,no,,,,placeholder,
INV-0265,Patabahar Coil - 1Pac,Patabahar Coil - 1Pac. Premium quality Pest Control available at Lucky Store.,https://luckystore.com/product/INV-0265,https://luckystore.com/images/products/INV-0265.jpg,in_stock,100.00 BDT,new,Lucky Store,,no,,,,placeholder,
INV-0266,Dano Daily Pusti 500g,Dano Daily Pusti 500g. Premium quality Dairy & Eggs available at Lucky Store.,https://luckystore.com/product/INV-0266,https://luckystore.com/images/products/INV-0266.jpg,in_stock,400.00 BDT,new,DANO,,no,,,,placeholder,
INV-0267,Seylon Green Tea 1.5gm,1.5gm,https://luckystore.com/product/INV-0267,https://luckystore.com/images/products/INV-0267.jpg,in_stock,110.00 BDT,new,Lucky Store,,no,,,,placeholder,
INV-0268,Muffin Bread Chocolate 324g,Muffin Bread Chocolate 324g. Premium quality Biscuits & Cookies available at Lucky Store.,https://luckystore.com/product/INV-0268,https://luckystore.com/images/products/INV-0268.jpg,in_stock,180.00 BDT,new,KAZI FARMS KITCHEN,175.00 BDT,no,,,,placeholder,
INV-0269,Slice Pound Cake Vanilla,Slice Pound Cake Vanilla. Premium quality Biscuits & Cookies available at Lucky Store.,https://luckystore.com/product/INV-0269,https://luckystore.com/images/products/INV-0269.jpg,in_stock,30.00 BDT,new,KAZI FARMS KITCHEN,,no,,,,placeholder,
INV-0270,Muffin Lata Fruit 8g,Muffin Lata Fruit 8g. Premium quality Biscuits & Cookies available at Lucky Store.,https://luckystore.com/product/INV-0270,https://luckystore.com/images/products/INV-0270.jpg,in_stock,10.00 BDT,new,KAZI FARMS KITCHEN,,no,,,,placeholder,
INV-0271,Poppers Corn Coconut Crackers 25g,Poppers Corn Coconut Crackers 25g. Premium quality Snacks available at Lucky Store.,https://luckystore.com/product/INV-0271,https://luckystore.com/images/products/INV-0271.jpg,in_stock,20.00 BDT,new,DIPLOMA,,no,,,,placeholder,
INV-0272,Bashundhara Toilet Tissue (Gold),Bashundhara Toilet Tissue (Gold). Premium quality Personal Care available at Lucky Store.,https://luckystore.com/product/INV-0272,https://luckystore.com/images/products/INV-0272.jpg,in_stock,40.00 BDT,new,Lucky Store,38.00 BDT,no,,,,placeholder,
INV-0273,Fortune Mustard Oil 250ml,Fortune Mustard Oil 250ml,https://luckystore.com/product/INV-0273,https://luckystore.com/images/products/INV-0273.jpg,in_stock,85.00 BDT,new,Lucky Store,,no,,,,placeholder,
INV-0274,Dark Desire 1kg,Dark Desire 1kg. Premium quality Ice Cream available at Lucky Store.,https://luckystore.com/product/INV-0274,https://luckystore.com/images/products/INV-0274.jpg,in_stock,1100.00 BDT,new,Lucky Store,,no,,,,placeholder,
INV-0275,Doodles Instant Noodles Ramen 62g (4 Pack),Doodles Instant Noodles Ramen 62g (4 Pack). Premium quality Snacks available at Lucky Store.,https://luckystore.com/product/INV-0275,https://luckystore.com/images/products/INV-0275.jpg,in_stock,110.00 BDT,new,DIPLOMA,105.00 BDT,no,,,,placeholder,
INV-0276,Pound Cake Vanilla,Pound Cake Vanilla. Premium quality Biscuits & Cookies available at Lucky Store.,https://luckystore.com/product/INV-0276,https://luckystore.com/images/products/INV-0276.jpg,in_stock,120.00 BDT,new,KAZI FARMS KITCHEN,,no,,,,placeholder,
INV-0277,Slice Pound Cake Milk,Slice Pound Cake Milk. Premium quality Biscuits & Cookies available at Lucky Store.,https://luckystore.com/product/INV-0277,https://luckystore.com/images/products/INV-0277.jpg,in_stock,5.00 BDT,new,KAZI FARMS KITCHEN,,no,,,,placeholder,
INV-0278,Bashundhara Facial tissue box 100pcs,Bashundhara Facial tissue box 100pcs. Premium quality Personal Care available at Lucky Store.,https://luckystore.com/product/INV-0278,https://luckystore.com/images/products/INV-0278.jpg,in_stock,75.00 BDT,new,Lucky Store,,no,,,,placeholder,
INV-0279,Moida - loose,50KG Bag,https://luckystore.com/product/INV-0279,https://luckystore.com/images/products/INV-0279.jpg,in_stock,59.00 BDT,new,Mim Enterprise (Pahartali),,no,,,,placeholder,
INV-0280,Radhuni Jira Gura 50gm,50gm,https://luckystore.com/product/INV-0280,https://luckystore.com/images/products/INV-0280.jpg,in_stock,85.00 BDT,new,Lucky Store,,no,,,,placeholder,
INV-0281,Golden 1kg,Golden 1kg. Premium quality Ice Cream available at Lucky Store.,https://luckystore.com/product/INV-0281,https://luckystore.com/images/products/INV-0281.jpg,in_stock,1100.00 BDT,new,Lucky Store,,no,,,,placeholder,
INV-0282,Radhuni Holud Gura 200gm,200gm,https://luckystore.com/product/INV-0282,https://luckystore.com/images/products/INV-0282.jpg,in_stock,145.00 BDT,new,Lucky Store,140.00 BDT,no,,,,placeholder,
INV-0283,Pound Cake Chocolate,Pound Cake Chocolate. Premium quality Biscuits & Cookies available at Lucky Store.,https://luckystore.com/product/INV-0283,https://luckystore.com/images/products/INV-0283.jpg,in_stock,120.00 BDT,new,KAZI FARMS KITCHEN,,no,,,,placeholder,
INV-0284,Mini Dry Cake,Mini Dry Cake. Premium quality Biscuits & Cookies available at Lucky Store.,https://luckystore.com/product/INV-0284,https://luckystore.com/images/products/INV-0284.jpg,in_stock,10.00 BDT,new,KAZI FARMS KITCHEN,,no,,,,placeholder,
INV-0285,Bashundhara Hand Towel 250 Box,Bashundhara Hand Towel 250 Box. Premium quality Personal Care available at Lucky Store.,https://luckystore.com/product/INV-0285,https://luckystore.com/images/products/INV-0285.jpg,in_stock,110.00 BDT,new,Lucky Store,,no,,,,placeholder,
INV-0286,Bashundhara Hand Towel White 150pcs,Bashundhara Hand Towel White 150pcs. Premium quality Personal Care available at Lucky Store.,https://luckystore.com/product/INV-0286,https://luckystore.com/images/products/INV-0286.jpg,in_stock,55.00 BDT,new,Lucky Store,50.00 BDT,no,,,,placeholder,
INV-0287,Radhuni Gorur Masala 25gm,25gm,https://luckystore.com/product/INV-0287,https://luckystore.com/images/products/INV-0287.jpg,in_stock,25.00 BDT,new,Lucky Store,22.00 BDT,no,,,,placeholder,
INV-0288,Radhuni Fried Chicken Mix 75gm,75gm,https://luckystore.com/product/INV-0288,https://luckystore.com/images/products/INV-0288.jpg,in_stock,80.00 BDT,new,Lucky Store,,no,,,,placeholder,
INV-0289,Radhuni Kabab Masala 50gm,50gm,https://luckystore.com/product/INV-0289,https://luckystore.com/images/products/INV-0289.jpg,in_stock,100.00 BDT,new,Lucky Store,98.00 BDT,no,,,,placeholder,
INV-0290,Nutrilife Can,Nutrilife Can,https://luckystore.com/product/INV-0290,https://luckystore.com/images/products/INV-0290.jpg,in_stock,60.00 BDT,new,Lucky Store,,no,,,,placeholder,
INV-0291,Tomato Ketchup Small,Tomato Ketchup Small. Premium quality Condiments available at Lucky Store.,https://luckystore.com/product/INV-0291,https://luckystore.com/images/products/INV-0291.jpg,in_stock,100.00 BDT,new,KAZI FARMS KITCHEN,95.00 BDT,no,,,,placeholder,
INV-0292,Ponds Bright Beauty 50g,Cream 50g,https://luckystore.com/product/INV-0292,https://luckystore.com/images/products/INV-0292.jpg,in_stock,485.00 BDT,new,Unilever,460.00 BDT,no,,,,placeholder,
INV-0293,Chupa Chups Best of Lollipops (6Pcs Bundle) - 72g,Chupa Chups Best of Lollipops (6Pcs Bundle) - 72g. Premium quality Chocolates & Candies available at Lucky Store.,https://luckystore.com/product/INV-0293,https://luckystore.com/images/products/INV-0293.jpg,in_stock,30.00 BDT,new,Lucky Store,,no,,,,placeholder,
INV-0294,Radhuni Gorom Masala Gura 15gm,15gm,https://luckystore.com/product/INV-0294,https://luckystore.com/images/products/INV-0294.jpg,in_stock,40.00 BDT,new,Lucky Store,,no,,,,placeholder,
INV-0295,Mango Melody 1L,Mango Melody 1L. Premium quality Ice Cream available at Lucky Store.,https://luckystore.com/product/INV-0295,https://luckystore.com/images/products/INV-0295.jpg,in_stock,350.00 BDT,new,Lucky Store,,no,,,,placeholder,
INV-0296,Center Fresh Chewing Gum,Center Fresh Chewing Gum. Premium quality Chocolates & Candies available at Lucky Store.,https://luckystore.com/product/INV-0296,https://luckystore.com/images/products/INV-0296.jpg,in_stock,30.00 BDT,new,Lucky Store,,no,,,,placeholder,
INV-0297,Dano Daily Pusti 50g,Dano Daily Pusti 50g. Premium quality Dairy & Eggs available at Lucky Store.,https://luckystore.com/product/INV-0297,https://luckystore.com/images/products/INV-0297.jpg,in_stock,50.00 BDT,new,DANO,,no,,,,placeholder,
INV-0298,Fortune Mustard Oil 80ml,Fortune Mustard Oil 80ml,https://luckystore.com/product/INV-0298,https://luckystore.com/images/products/INV-0298.jpg,in_stock,35.00 BDT,new,Lucky Store,,no,,,,placeholder,
INV-0299,Nimki Small,Nimki Small. Premium quality Snacks available at Lucky Store.,https://luckystore.com/product/INV-0299,https://luckystore.com/images/products/INV-0299.jpg,in_stock,10.00 BDT,new,Lucky Store,,no,,,,placeholder,
INV-0300,Radhuni Holud Gura 25gm,25gm,https://luckystore.com/product/INV-0300,https://luckystore.com/images/products/INV-0300.jpg,in_stock,20.00 BDT,new,Lucky Store,,no,,,,placeholder,
INV-0301,Vanilla (1/2 L),Vanilla (1/2 L). Premium quality Ice Cream available at Lucky Store.,https://luckystore.com/product/INV-0301,https://luckystore.com/images/products/INV-0301.jpg,in_stock,160.00 BDT,new,Lucky Store,,no,,,,placeholder,
INV-0302,Radhuni Hasher Mangsho 33gm,33gm,https://luckystore.com/product/INV-0302,https://luckystore.com/images/products/INV-0302.jpg,in_stock,60.00 BDT,new,Lucky Store,,no,,,,placeholder,
INV-0303,Bellame Chocolate Fondue Cookie 176g,Bellame Chocolate Fondue Cookie 176g. Premium quality Biscuits & Cookies available at Lucky Store.,https://luckystore.com/product/INV-0303,https://luckystore.com/images/products/INV-0303.jpg,in_stock,150.00 BDT,new,DIPLOMA,,no,,,,placeholder,
INV-0304,Nutrilife Mango Juice 1L,Nutrilife Mango Juice 1L. Premium quality Beverages available at Lucky Store.,https://luckystore.com/product/INV-0304,https://luckystore.com/images/products/INV-0304.jpg,in_stock,295.00 BDT,new,Lucky Store,,no,,,,placeholder,
INV-0305,Bashundhara Toilet Tissue (White),Bashundhara Toilet Tissue (White). Premium quality Personal Care available at Lucky Store.,https://luckystore.com/product/INV-0305,https://luckystore.com/images/products/INV-0305.jpg,in_stock,30.00 BDT,new,Lucky Store,28.00 BDT,no,,,,placeholder,
INV-0306,Dry Cake (300g),Dry Cake (300g). Premium quality Biscuits & Cookies available at Lucky Store.,https://luckystore.com/product/INV-0306,https://luckystore.com/images/products/INV-0306.jpg,in_stock,145.00 BDT,new,KAZI FARMS KITCHEN,,no,,,,placeholder,
INV-0307,Strawberry (1/2 L),Strawberry (1/2 L). Premium quality Ice Cream available at Lucky Store.,https://luckystore.com/product/INV-0307,https://luckystore.com/images/products/INV-0307.jpg,in_stock,160.00 BDT,new,Lucky Store,,no,,,,placeholder,
INV-0308,Radhuni Holud Gura 100gm,100gm,https://luckystore.com/product/INV-0308,https://luckystore.com/images/products/INV-0308.jpg,in_stock,75.00 BDT,new,Lucky Store,72.00 BDT,no,,,,placeholder,
INV-0309,Nutrilife Orange Juice 1L,Nutrilife Orange Juice 1L. Premium quality Beverages available at Lucky Store.,https://luckystore.com/product/INV-0309,https://luckystore.com/images/products/INV-0309.jpg,in_stock,295.00 BDT,new,Lucky Store,,no,,,,placeholder,
INV-0310,ABC Cup Hot Gulai Chicken Flavour - 60g,ABC Cup Hot Gulai Chicken Flavour - 60g. Premium quality Snacks available at Lucky Store.,https://luckystore.com/product/INV-0310,https://luckystore.com/images/products/INV-0310.jpg,in_stock,190.00 BDT,new,Lucky Store,,no,,,,placeholder,
INV-0311,Radhuni Biriyani Masala 40gm,40gm,https://luckystore.com/product/INV-0311,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa95f0115075f231eccc3f_Radhuni-Biryani-Masala-40gm_1_415.webp,in_stock,60.00 BDT,new,Lucky Store,58.00 BDT,no,,,,shwapno_match_high,1.000
INV-0312,Chocolate (1/2 L),Chocolate (1/2 L). Premium quality Ice Cream available at Lucky Store.,https://luckystore.com/product/INV-0312,https://luckystore.com/images/products/INV-0312.jpg,in_stock,160.00 BDT,new,Lucky Store,,no,,,,placeholder,
INV-0313,Radhuni Macher Masala 20gm,20gm,https://luckystore.com/product/INV-0313,https://luckystore.com/images/products/INV-0313.jpg,in_stock,18.00 BDT,new,Lucky Store,,no,,,,placeholder,
INV-0314,Transtec Backup 15w Pin,Transtec Backup 15w Pin. Premium quality Electronics available at Lucky Store.,https://luckystore.com/product/INV-0314,https://luckystore.com/images/products/INV-0314.jpg,in_stock,950.00 BDT,new,Lucky Store,,no,,,,placeholder,
INV-0315,Dairy Milk Crispello 19gm,19gm,https://luckystore.com/product/INV-0315,https://luckystore.com/images/products/INV-0315.jpg,in_stock,80.00 BDT,new,Lucky Store,,no,,,,placeholder,
INV-0316,Go & Handsome Skin Cream Men 25g,Cream 25g,https://luckystore.com/product/INV-0316,https://luckystore.com/images/products/INV-0316.jpg,in_stock,135.00 BDT,new,Unilever,130.00 BDT,no,,,,placeholder,
INV-0317,Shell & Core,Shell & Core. Premium quality Ice Cream available at Lucky Store.,https://luckystore.com/product/INV-0317,https://luckystore.com/images/products/INV-0317.jpg,in_stock,30.00 BDT,new,Lucky Store,,no,,,,placeholder,
INV-0318,Transtec Backup 15w Churi,Transtec Backup 15w Churi. Premium quality Electronics available at Lucky Store.,https://luckystore.com/product/INV-0318,https://luckystore.com/images/products/INV-0318.jpg,in_stock,950.00 BDT,new,Lucky Store,,no,,,,placeholder,
INV-0319,Dano Sterilized Cream - 160g,Dano Sterilized Cream - 160g. Premium quality Cooking Needs available at Lucky Store.,https://luckystore.com/product/INV-0319,https://luckystore.com/images/products/INV-0319.jpg,in_stock,240.00 BDT,new,Lucky Store,,no,,,,placeholder,
INV-0320,Radhuni Tehari Masala 40gm,40gm,https://luckystore.com/product/INV-0320,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa95f4115075f231eccc73_Radhuni-Tehari-Masala-40gm_1_415.webp,in_stock,55.00 BDT,new,Lucky Store,,no,,,,shwapno_match_high,1.000
INV-0321,Discone,Discone. Premium quality Ice Cream available at Lucky Store.,https://luckystore.com/product/INV-0321,https://luckystore.com/images/products/INV-0321.jpg,in_stock,100.00 BDT,new,Lucky Store,,no,,,,placeholder,
INV-0322,Avonee Pant Style Baby Diaper (9-14Kg) - L 48pcs,Avonee Pant Style Baby Diaper (9-14Kg) - L 48pcs. Premium quality Baby Care available at Lucky Store.,https://luckystore.com/product/INV-0322,https://luckystore.com/images/products/INV-0322.jpg,in_stock,1100.00 BDT,new,Lucky Store,,no,,,,placeholder,
INV-0323,Maxline ML-073 Multi Color Multiplug 3 Port with 3M Cable,Maxline ML-073 Multi Color Multiplug 3 Port with 3M Cable. Premium quality Electronics available at Lucky Store.,https://luckystore.com/product/INV-0323,https://luckystore.com/images/products/INV-0323.jpg,in_stock,290.00 BDT,new,Lucky Store,,no,,,,placeholder,
INV-0324,Doodles Stick Noodles Chicken Delight 300g,Doodles Stick Noodles Chicken Delight 300g. Premium quality Snacks available at Lucky Store.,https://luckystore.com/product/INV-0324,https://luckystore.com/images/products/INV-0324.jpg,in_stock,50.00 BDT,new,DIPLOMA,,no,,,,placeholder,
INV-0325,Mentos,Mentos. Premium quality Chocolates & Candies available at Lucky Store.,https://luckystore.com/product/INV-0325,https://luckystore.com/images/products/INV-0325.jpg,in_stock,40.00 BDT,new,Lucky Store,,no,,,,placeholder,
INV-0326,Transtec LED Bright 18w Pin,Transtec LED Bright 18w Pin. Premium quality Electronics available at Lucky Store.,https://luckystore.com/product/INV-0326,https://luckystore.com/images/products/INV-0326.jpg,in_stock,355.00 BDT,new,Lucky Store,345.00 BDT,no,,,,placeholder,
INV-0327,Mabroom Premium Dates - 500G,Mabroom Premium Dates - 500G. Premium quality Snacks available at Lucky Store.,https://luckystore.com/product/INV-0327,https://luckystore.com/images/products/INV-0327.jpg,in_stock,1000.00 BDT,new,Lucky Store,,no,,,,placeholder,
INV-0328,Bellame Chocolate Digestive 135g,Bellame Chocolate Digestive 135g. Premium quality Biscuits & Cookies available at Lucky Store.,https://luckystore.com/product/INV-0328,https://luckystore.com/images/products/INV-0328.jpg,in_stock,50.00 BDT,new,DIPLOMA,,no,,,,placeholder,
INV-0329,Pound Cake Fruit,Pound Cake Fruit. Premium quality Biscuits & Cookies available at Lucky Store.,https://luckystore.com/product/INV-0329,https://luckystore.com/images/products/INV-0329.jpg,in_stock,130.00 BDT,new,KAZI FARMS KITCHEN,,no,,,,placeholder,
INV-0330,Transtac LED Bright 18w Churi,Transtac LED Bright 18w Churi. Premium quality Electronics available at Lucky Store.,https://luckystore.com/product/INV-0330,https://luckystore.com/images/products/INV-0330.jpg,in_stock,355.00 BDT,new,Lucky Store,345.00 BDT,no,,,,placeholder,
INV-0331,Nescafe Sunrise 3in1 10g,Nescafe Sunrise 3in1 10g. Premium quality Tea & Coffee available at Lucky Store.,https://luckystore.com/product/INV-0331,https://luckystore.com/images/products/INV-0331.jpg,in_stock,15.00 BDT,new,Lucky Store,,no,,,,placeholder,
INV-0332,Dairy Milk Hazelnut 54gm,Dairy Milk Hazelnut 54gm,https://luckystore.com/product/INV-0332,https://luckystore.com/images/products/INV-0332.jpg,in_stock,250.00 BDT,new,Lucky Store,,no,,,,placeholder,
INV-0333,Radhuni Shorisha Oil 80ml,80ml,https://luckystore.com/product/INV-0333,https://luckystore.com/images/products/INV-0333.jpg,in_stock,35.00 BDT,new,Lucky Store,,no,,,,placeholder,
INV-0334,Transtec Mosquito Bat,Transtec Mosquito Bat. Premium quality Electronics available at Lucky Store.,https://luckystore.com/product/INV-0334,https://luckystore.com/images/products/INV-0334.jpg,in_stock,580.00 BDT,new,Lucky Store,,no,,,,placeholder,
INV-0335,Twinings Pure Green Tea 25 Bags - 50g,Twinings Pure Green Tea 25 Bags - 50g. Premium quality Tea & Coffee available at Lucky Store.,https://luckystore.com/product/INV-0335,https://luckystore.com/images/products/INV-0335.jpg,in_stock,900.00 BDT,new,Lucky Store,,no,,,,placeholder,
INV-0336,Dairy Milk Roast Almond 52gm,Dairy Milk Roast Almond 52gm. Premium quality Chocolates & Candies available at Lucky Store.,https://luckystore.com/product/INV-0336,https://luckystore.com/images/products/INV-0336.jpg,in_stock,250.00 BDT,new,Lucky Store,,no,,,,placeholder,
INV-0337,ACI Chinigura 50KG Loose,50KG Bag,https://luckystore.com/product/INV-0337,https://luckystore.com/images/products/INV-0337.jpg,in_stock,165.00 BDT,new,S.M Enterprise (Pahartali),,no,,,,placeholder,
INV-0338,Bashundhara Hand Towel 250 Poly,Bashundhara Hand Towel 250 Poly. Premium quality Personal Care available at Lucky Store.,https://luckystore.com/product/INV-0338,https://luckystore.com/images/products/INV-0338.jpg,in_stock,105.00 BDT,new,Lucky Store,,no,,,,placeholder,
INV-0339,Twinings Green Tea & Ginger 20 Bags - 40g,Twinings Green Tea & Ginger 20 Bags - 40g. Premium quality Tea & Coffee available at Lucky Store.,https://luckystore.com/product/INV-0339,https://luckystore.com/images/products/INV-0339.jpg,in_stock,900.00 BDT,new,Lucky Store,,no,,,,placeholder,
INV-0340,Kellogs Almond Corn Flakes 300g,Kellogs Almond Corn Flakes 300g. Premium quality Cereals available at Lucky Store.,https://luckystore.com/product/INV-0340,https://luckystore.com/images/products/INV-0340.jpg,in_stock,580.00 BDT,new,KELLOGS,,no,,,,placeholder,
INV-0341,Vanilla 1L,Vanilla 1L. Premium quality Ice Cream available at Lucky Store.,https://luckystore.com/product/INV-0341,https://luckystore.com/images/products/INV-0341.jpg,in_stock,300.00 BDT,new,Lucky Store,,no,,,,placeholder,
INV-0342,Firni 1L,Firni 1L. Premium quality Ice Cream available at Lucky Store.,https://luckystore.com/product/INV-0342,https://luckystore.com/images/products/INV-0342.jpg,in_stock,450.00 BDT,new,Lucky Store,,no,,,,placeholder,
